sample2	sample	distance	sample_name	platform	library	DNA_isolation_kit	rep	sample_name.2	platform.2	library.2	DNA_isolation_kit.2	rep.2
Illumina_V3_V4_MN4	Illumina_V3_V4_MN2	0.0979656654081561	MN2	Illumina MiSeq	Zymo V3-V4	MN	2	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_WGS_Q4	0.803845711508493	Q4	Illumina MiSeq	Illumina WGS	Q	4	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V1_V3_MN4	0.741272386683622	MN4	Illumina MiSeq	PerkinElmer V1-V3	MN	4	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V1_V3_I2	0.777573300610119	I2	Illumina MiSeq	PerkinElmer V1-V3	I	2	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	ONT_V1_V9_Z4	0.806226007033792	Z4	ONT MinIon	ONT V1-V9	Z	4	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	ONT_V1_V9_Z3	0.76574456281666	Z3	ONT MinIon	ONT V1-V9	Z	3	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	ONT_V1_V9_I2	0.667558558513174	I2	ONT MinIon	ONT V1-V9	I	2	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_WGS_MN2	0.43119022132191	MN2	Illumina MiSeq	Illumina WGS	MN	2	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V3_V4_I4	0.0668872924701917	I4	Illumina MiSeq	Zymo V3-V4	I	4	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	PacBio_V1_V9_MN4	0.771721543341864	MN4	PacBio Sequel IIe	PacBio V1-V9	MN	4	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V1_V3_MN2	0.746354190046637	MN2	Illumina MiSeq	PerkinElmer V1-V3	MN	2	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V1_V2_Z3	0.737502299942809	Z3	Illumina MiSeq	Zymo V1-V2	Z	3	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V1_V2_I3	0.756899720547571	I3	Illumina MiSeq	Zymo V1-V2	I	3	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_WGS_MN3	0.39220629208089	MN3	Illumina MiSeq	Illumina WGS	MN	3	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	ONT_V1_V9_MN3	0.640483790447437	MN3	ONT MinIon	ONT V1-V9	MN	3	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V3_V4_I3	0.0721143715871618	I3	Illumina MiSeq	Zymo V3-V4	I	3	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_WGS_Q3	0.815918735184107	Q3	Illumina MiSeq	Illumina WGS	Q	3	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V1_V2_I2	0.77777436368978	I2	Illumina MiSeq	Zymo V1-V2	I	2	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	PacBio_V1_V9_I3	0.817921387982881	I3	PacBio Sequel IIe	PacBio V1-V9	I	3	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_WGS_Q2	0.826292111080609	Q2	Illumina MiSeq	Illumina WGS	Q	2	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_WGS_Z1	0.684678409463202	Z1	Illumina MiSeq	Illumina WGS	Z	1	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V1_V3_Z1	0.712654474016914	Z1	Illumina MiSeq	PerkinElmer V1-V3	Z	1	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_WGS_MN4	0.422012373911914	MN4	Illumina MiSeq	Illumina WGS	MN	4	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	ONT_V1_V9_MN1	0.701194627482035	MN1	ONT MinIon	ONT V1-V9	MN	1	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V1_V2_MN2	0.748178666520255	MN2	Illumina MiSeq	Zymo V1-V2	MN	2	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	Illumina_V1_V2_MN1	0.750354589648615	MN1	Illumina MiSeq	Zymo V1-V2	MN	1	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_MN4	PacBio_V1_V9_Z3	0.754478455964186	Z3	PacBio Sequel IIe	PacBio V1-V9	Z	3	MN4	Illumina MiSeq	Zymo V3-V4	MN	4
Illumina_V3_V4_Z1	Illumina_WGS_Z1	0.525823210050124	Z1	Illumina MiSeq	Illumina WGS	Z	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_MN2	0.730861859820798	MN2	ONT MinIon	ONT V1-V9	MN	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_Q1	0.584076057334386	Q1	Illumina MiSeq	PerkinElmer V1-V3	Q	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_I1	0.785380729332951	I1	ONT MinIon	ONT V1-V9	I	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_MN2	0.527773657817376	MN2	Illumina MiSeq	Illumina WGS	MN	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_MN4	0.763071122942327	MN4	ONT MinIon	ONT V1-V9	MN	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_Z4	0.771031406344305	Z4	Illumina MiSeq	PerkinElmer V1-V3	Z	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_MN3	0.736454583090759	MN3	Illumina MiSeq	Zymo V1-V2	MN	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_MN2	0.725635945145929	MN2	Illumina MiSeq	Zymo V1-V2	MN	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_I4	0.761092319945874	I4	ONT MinIon	ONT V1-V9	I	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_MN1	0.660393866763843	MN1	Illumina MiSeq	Illumina WGS	MN	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_MN3	0.603104152554678	MN3	Illumina MiSeq	Illumina WGS	MN	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_I2	0.317952112048994	I2	Illumina MiSeq	Zymo V3-V4	I	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_MN2	0.310920834603503	MN2	Illumina MiSeq	Zymo V3-V4	MN	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_Z2	0.643657968021348	Z2	PacBio Sequel IIe	PacBio V1-V9	Z	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_Z2	0.756565502006904	Z2	Illumina MiSeq	PerkinElmer V1-V3	Z	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_MN3	0.332022628872104	MN3	Illumina MiSeq	Zymo V3-V4	MN	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_Z3	0.681818288891462	Z3	Illumina MiSeq	Zymo V1-V2	Z	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_I4	0.794994192381278	I4	Illumina MiSeq	PerkinElmer V1-V3	I	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_Z3	0.0790724083864634	Z3	Illumina MiSeq	Zymo V3-V4	Z	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_Z2	0.699106369783598	Z2	Illumina MiSeq	Zymo V1-V2	Z	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_I1	0.853424423174593	I1	PacBio Sequel IIe	PacBio V1-V9	I	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_Q3	0.655306471608997	Q3	Illumina MiSeq	Illumina WGS	Q	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_MN4	0.640168489347389	MN4	Illumina MiSeq	Illumina WGS	MN	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_Q2	0.4729522614546	Q2	Illumina MiSeq	PerkinElmer V1-V3	Q	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_Z1	0	Z1	Illumina MiSeq	Zymo V3-V4	Z	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_I2	0.759303824142516	I2	ONT MinIon	ONT V1-V9	I	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_MN3	0.782776698342278	MN3	Illumina MiSeq	PerkinElmer V1-V3	MN	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_I3	0.76800947630159	I3	ONT MinIon	ONT V1-V9	I	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_I4	0.77737175591196	I4	Illumina MiSeq	Zymo V1-V2	I	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_Z3	0.689761168923056	Z3	ONT MinIon	ONT V1-V9	Z	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_MN1	0.78560395345426	MN1	ONT MinIon	ONT V1-V9	MN	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_Z2	0.0944344934627174	Z2	Illumina MiSeq	Zymo V3-V4	Z	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_Q1	0.62345201276723	Q1	Illumina MiSeq	Illumina WGS	Q	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_I3	0.758197265806079	I3	Illumina MiSeq	PerkinElmer V1-V3	I	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_Q4	0.619836170169578	Q4	Illumina MiSeq	Illumina WGS	Q	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_Z3	0.53061070084721	Z3	Illumina MiSeq	PerkinElmer V1-V3	Z	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_MN3	0.745010278924509	MN3	ONT MinIon	ONT V1-V9	MN	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_I3	0.640937829025905	I3	Illumina MiSeq	Illumina WGS	I	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_I2	0.819905284869259	I2	PacBio Sequel IIe	PacBio V1-V9	I	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_Z3	0.596740390115257	Z3	PacBio Sequel IIe	PacBio V1-V9	Z	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_I4	0.384638196614945	I4	Illumina MiSeq	Zymo V3-V4	I	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_I4	0.835956075313203	I4	PacBio Sequel IIe	PacBio V1-V9	I	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_Z1	0.634188534970321	Z1	Illumina MiSeq	Zymo V1-V2	Z	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_I3	0.769715699703842	I3	Illumina MiSeq	Zymo V1-V2	I	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_Z1	0.593182216931444	Z1	PacBio Sequel IIe	PacBio V1-V9	Z	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_I3	0.326323000303003	I3	Illumina MiSeq	Zymo V3-V4	I	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_MN4	0.822047098397034	MN4	PacBio Sequel IIe	PacBio V1-V9	MN	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_Z4	0.680010286814599	Z4	Illumina MiSeq	Illumina WGS	Z	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_Z4	0.727556392107375	Z4	ONT MinIon	ONT V1-V9	Z	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_Z2	0.741277452548645	Z2	ONT MinIon	ONT V1-V9	Z	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_MN4	0.728794558679642	MN4	Illumina MiSeq	PerkinElmer V1-V3	MN	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_I1	0.414294273376571	I1	Illumina MiSeq	Zymo V3-V4	I	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_Q2	0.662526806861083	Q2	Illumina MiSeq	Illumina WGS	Q	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_MN3	0.806186695352445	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_MN1	0.851686216795009	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_MN4	0.382276788788115	MN4	Illumina MiSeq	Zymo V3-V4	MN	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_Z4	0.124941941781748	Z4	Illumina MiSeq	Zymo V3-V4	Z	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_Z4	0.72161598973053	Z4	Illumina MiSeq	Zymo V1-V2	Z	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_I2	0.759720599233399	I2	Illumina MiSeq	Zymo V1-V2	I	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_MN2	0.768479670028968	MN2	Illumina MiSeq	PerkinElmer V1-V3	MN	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_Q3	0.480038683479817	Q3	Illumina MiSeq	PerkinElmer V1-V3	Q	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_MN1	0.757408421265586	MN1	Illumina MiSeq	Zymo V1-V2	MN	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V3_V4_MN1	0.387274600598932	MN1	Illumina MiSeq	Zymo V3-V4	MN	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_MN4	0.747556130598969	MN4	Illumina MiSeq	Zymo V1-V2	MN	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_I2	0.592251782858186	I2	Illumina MiSeq	Illumina WGS	I	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_MN2	0.779323806144325	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_I4	0.656759027151442	I4	Illumina MiSeq	Illumina WGS	I	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_I1	0.828670857504512	I1	Illumina MiSeq	PerkinElmer V1-V3	I	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_Z2	0.654617423385599	Z2	Illumina MiSeq	Illumina WGS	Z	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_MN1	0.816839485731247	MN1	Illumina MiSeq	PerkinElmer V1-V3	MN	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V2_I1	0.772091094830379	I1	Illumina MiSeq	Zymo V1-V2	I	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_Z1	0.604535704339038	Z1	Illumina MiSeq	PerkinElmer V1-V3	Z	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_Z4	0.639016419077053	Z4	PacBio Sequel IIe	PacBio V1-V9	Z	4	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_Z3	0.600572979444845	Z3	Illumina MiSeq	Illumina WGS	Z	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	PacBio_V1_V9_I3	0.832829713322959	I3	PacBio Sequel IIe	PacBio V1-V9	I	3	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_V1_V3_I2	0.827136285540245	I2	Illumina MiSeq	PerkinElmer V1-V3	I	2	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	Illumina_WGS_I1	0.654560399434114	I1	Illumina MiSeq	Illumina WGS	I	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z1	ONT_V1_V9_Z1	0.611939263845242	Z1	ONT MinIon	ONT V1-V9	Z	1	Z1	Illumina MiSeq	Zymo V3-V4	Z	1
Illumina_V3_V4_Z2	PacBio_V1_V9_MN2	0.728030163417293	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_WGS_Q2	0.732062352871714	Q2	Illumina MiSeq	Illumina WGS	Q	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	ONT_V1_V9_Z4	0.707200145053734	Z4	ONT MinIon	ONT V1-V9	Z	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V2_Z1	0.617948182059856	Z1	Illumina MiSeq	Zymo V1-V2	Z	1	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	PacBio_V1_V9_Z3	0.600394371252651	Z3	PacBio Sequel IIe	PacBio V1-V9	Z	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_WGS_MN4	0.599355095486932	MN4	Illumina MiSeq	Illumina WGS	MN	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_WGS_Q1	0.693776152255335	Q1	Illumina MiSeq	Illumina WGS	Q	1	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	ONT_V1_V9_MN4	0.75734944000715	MN4	ONT MinIon	ONT V1-V9	MN	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V2_MN2	0.704503086098297	MN2	Illumina MiSeq	Zymo V1-V2	MN	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	PacBio_V1_V9_I3	0.801467546122523	I3	PacBio Sequel IIe	PacBio V1-V9	I	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V3_Z4	0.748191602997609	Z4	Illumina MiSeq	PerkinElmer V1-V3	Z	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V3_V4_I1	0.438029665373904	I1	Illumina MiSeq	Zymo V3-V4	I	1	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	PacBio_V1_V9_I4	0.806563804629725	I4	PacBio Sequel IIe	PacBio V1-V9	I	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V3_I2	0.811760478531366	I2	Illumina MiSeq	PerkinElmer V1-V3	I	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	ONT_V1_V9_I3	0.763242947000339	I3	ONT MinIon	ONT V1-V9	I	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	PacBio_V1_V9_I1	0.824702206005577	I1	PacBio Sequel IIe	PacBio V1-V9	I	1	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	PacBio_V1_V9_Z4	0.621703790144081	Z4	PacBio Sequel IIe	PacBio V1-V9	Z	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_WGS_Q3	0.725265671410658	Q3	Illumina MiSeq	Illumina WGS	Q	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V3_Z2	0.721421888599299	Z2	Illumina MiSeq	PerkinElmer V1-V3	Z	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V3_MN2	0.745227684811454	MN2	Illumina MiSeq	PerkinElmer V1-V3	MN	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V3_Q2	0.523005297052497	Q2	Illumina MiSeq	PerkinElmer V1-V3	Q	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V3_V4_I4	0.407085043419364	I4	Illumina MiSeq	Zymo V3-V4	I	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_WGS_I3	0.633480598321226	I3	Illumina MiSeq	Illumina WGS	I	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V3_V4_I2	0.338383395769295	I2	Illumina MiSeq	Zymo V3-V4	I	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_WGS_Q4	0.683718299740036	Q4	Illumina MiSeq	Illumina WGS	Q	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V3_I4	0.766583491909349	I4	Illumina MiSeq	PerkinElmer V1-V3	I	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	ONT_V1_V9_Z1	0.600148487533555	Z1	ONT MinIon	ONT V1-V9	Z	1	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	ONT_V1_V9_I4	0.756201064983849	I4	ONT MinIon	ONT V1-V9	I	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V3_MN3	0.750793633733513	MN3	Illumina MiSeq	PerkinElmer V1-V3	MN	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_WGS_I2	0.583395661020309	I2	Illumina MiSeq	Illumina WGS	I	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V3_V4_Z4	0.0940344345651243	Z4	Illumina MiSeq	Zymo V3-V4	Z	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V3_V4_MN2	0.332125474261591	MN2	Illumina MiSeq	Zymo V3-V4	MN	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V3_Z3	0.483264960798468	Z3	Illumina MiSeq	PerkinElmer V1-V3	Z	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	ONT_V1_V9_MN2	0.724759930748132	MN2	ONT MinIon	ONT V1-V9	MN	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V2_I3	0.756467905319317	I3	Illumina MiSeq	Zymo V1-V2	I	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	ONT_V1_V9_Z2	0.71635625657257	Z2	ONT MinIon	ONT V1-V9	Z	2	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V2_I4	0.764196192072822	I4	Illumina MiSeq	Zymo V1-V2	I	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V3_V4_MN3	0.347714326646503	MN3	Illumina MiSeq	Zymo V3-V4	MN	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_WGS_Z3	0.534263917183822	Z3	Illumina MiSeq	Illumina WGS	Z	3	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	ONT_V1_V9_MN1	0.780608544904903	MN1	ONT MinIon	ONT V1-V9	MN	1	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
Illumina_V3_V4_Z2	Illumina_V1_V2_Z4	0.68624834207307	Z4	Illumina MiSeq	Zymo V1-V2	Z	4	Z2	Illumina MiSeq	Zymo V3-V4	Z	2
